url	title	provider	monitor	os	front_cam	back_cam	cpu	ram	rom	SD	SIM	battery
https://tiki.vn/dien-thoai-honor-8x-4gb-64gb-hang-chinh-hang-p5463397.html?src=category-page-1789.1795&2hi=1	Điện Thoại Honor 8X (4GB/64GB) – Hàng Chính Hãng	Honor										
https://tiki.vn/dien-thoai-itel-s33-hang-chinh-hang-p36758518.html?src=category-page-1789.1795&2hi=1	Điện Thoại Itel S33 - Hàng Chính Hãng	Itel										
https://tiki.vn/dien-thoai-asus-l1-hang-chinh-hang-p8947596.html?src=category-page-1789.1795&2hi=1	Điện Thoại Asus L1 - Hàng Chính Hãng	Asus										
https://tiki.vn/dien-thoai-samsung-galaxy-note-9-512gb-8gb-hang-chinh-hang-p2892045.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy Note 9 (512GB/8GB) - Hàng Chính Hãng	Samsung										
https://tiki.vn/dien-thoai-asus-zenfone-max-pro-m2-3gb-32gb-hang-chinh-hang-p8946199.html?src=category-page-1789.1795&2hi=1	Điện Thoại Asus Zenfone Max Pro M2 (3GB/32GB) - Hàng Chính Hãng	Asus										
https://tiki.vn/dien-thoai-iphone-11-64gb-hang-nhap-khau-p34016501.html?src=category-page-1789.1795&2hi=0	Điện Thoại iPhone 11 64GB  - Hàng Nhập Khẩu	Apple										
https://tiki.vn/dien-thoai-asus-zenfone-max-m2-4gb-32gb-hang-chinh-hang-p24423071.html?src=category-page-1789.1795&2hi=0	Điện Thoại Asus Zenfone Max M2 (4GB/32GB) - Hàng Chính Hãng	Asus										
https://tiki.vn/dien-thoai-oppo-f3-4gb-64gb-hang-chinh-hang-p634303.html?src=category-page-1789.1795&2hi=1	Điện Thoại OPPO F3 (4GB/64GB) - Hàng Chính Hãng	OPPO										
https://tiki.vn/dien-thoai-iphone-xs-max-64gb-nhap-khau-chinh-hang-p4538661.html?src=category-page-1789.1795&2hi=1	Điện Thoại iPhone XS Max 64GB - Nhập Khẩu Chính Hãng	Apple										
https://tiki.vn/dien-thoai-samsung-galaxy-note-9-128gb-6gb-ban-my-hang-nhap-khau-p20365234.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy Note 9 (128GB/6GB) Bản Mỹ- Hàng Nhập Khẩu	Samsung										
https://tiki.vn/dien-thoai-samsung-galaxy-m10-16gb-2gb-hang-chinh-hang-da-kich-hoat-bao-hanh-p23089802.html?src=category-page-1789.1795&2hi=0	Điện Thoại Samsung Galaxy M10 (16GB/2GB) - Hàng Chính Hãng Đã kích hoạt bảo hành	Samsung										
https://tiki.vn/dien-thoai-samsung-galaxy-a30s-64gb-4gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p39703166.html?src=category-page-1789.1795&2hi=1	Điện Thoại Samsung Galaxy A30s (64GB/4GB) - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử	Samsung										
